,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.517 [0.491 - 0.545],0.514 [0.508 - 0.520],0.515 [0.471 - 0.561],0.514 [0.509 - 0.520],0.018 [0.016 - 0.020],0.029 [-0.014 - 0.077],0.035 [0.031 - 0.039]
Demographic,0.646 [0.625 - 0.667],0.600 [0.594 - 0.605],0.600 [0.562 - 0.643],0.600 [0.594 - 0.605],0.025 [0.023 - 0.028],0.199 [0.160 - 0.244],0.048 [0.044 - 0.054]
Protein+Demographic,0.637 [0.616 - 0.658],0.584 [0.578 - 0.591],0.584 [0.541 - 0.626],0.584 [0.578 - 0.591],0.024 [0.021 - 0.027],0.168 [0.126 - 0.212],0.046 [0.041 - 0.051]
