,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.806 [0.793 - 0.819],0.735 [0.730 - 0.740],0.735 [0.705 - 0.764],0.735 [0.730 - 0.740],0.083 [0.077 - 0.089],0.469 [0.439 - 0.500],0.149 [0.139 - 0.159]
Demographic,0.919 [0.913 - 0.924],0.844 [0.840 - 0.848],0.845 [0.821 - 0.866],0.844 [0.839 - 0.848],0.150 [0.140 - 0.159],0.689 [0.665 - 0.710],0.254 [0.240 - 0.268]
Protein+Demographic,0.920 [0.914 - 0.925],0.849 [0.845 - 0.853],0.848 [0.824 - 0.871],0.849 [0.845 - 0.853],0.154 [0.145 - 0.165],0.697 [0.673 - 0.721],0.261 [0.247 - 0.276]
