,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.608 [0.562 - 0.657],0.586 [0.581 - 0.591],0.589 [0.510 - 0.669],0.586 [0.582 - 0.591],0.006 [0.004 - 0.007],0.176 [0.096 - 0.256],0.011 [0.009 - 0.013]
Demographic,0.641 [0.595 - 0.684],0.603 [0.598 - 0.608],0.601 [0.517 - 0.684],0.603 [0.598 - 0.608],0.006 [0.005 - 0.007],0.204 [0.119 - 0.287],0.012 [0.009 - 0.014]
Protein+Demographic,0.648 [0.599 - 0.693],0.609 [0.604 - 0.614],0.607 [0.525 - 0.688],0.609 [0.604 - 0.614],0.006 [0.005 - 0.007],0.217 [0.134 - 0.299],0.012 [0.010 - 0.014]
