,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.855 [0.810 - 0.893],0.773 [0.769 - 0.776],0.773 [0.692 - 0.846],0.773 [0.769 - 0.776],0.009 [0.007 - 0.010],0.545 [0.464 - 0.619],0.017 [0.014 - 0.020]
Demographic,0.513 [0.470 - 0.565],0.520 [0.515 - 0.524],0.519 [0.439 - 0.607],0.520 [0.515 - 0.524],0.003 [0.002 - 0.003],0.040 [-0.042 - 0.125],0.006 [0.004 - 0.007]
Protein+Demographic,0.859 [0.814 - 0.896],0.778 [0.775 - 0.782],0.788 [0.711 - 0.856],0.778 [0.775 - 0.782],0.009 [0.007 - 0.011],0.567 [0.490 - 0.635],0.018 [0.015 - 0.021]
