,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.564 [0.527 - 0.602],0.546 [0.541 - 0.550],0.544 [0.482 - 0.608],0.546 [0.541 - 0.550],0.006 [0.005 - 0.007],0.090 [0.025 - 0.154],0.012 [0.010 - 0.014]
Demographic,0.640 [0.596 - 0.677],0.620 [0.615 - 0.624],0.620 [0.552 - 0.682],0.620 [0.615 - 0.624],0.008 [0.007 - 0.010],0.240 [0.172 - 0.302],0.016 [0.014 - 0.019]
Protein+Demographic,0.636 [0.595 - 0.675],0.595 [0.591 - 0.600],0.596 [0.536 - 0.657],0.595 [0.591 - 0.600],0.008 [0.006 - 0.009],0.191 [0.130 - 0.252],0.015 [0.013 - 0.017]
