,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.619 [0.588 - 0.645],0.592 [0.588 - 0.596],0.590 [0.536 - 0.641],0.592 [0.588 - 0.596],0.010 [0.009 - 0.011],0.182 [0.129 - 0.232],0.020 [0.017 - 0.022]
Demographic,0.660 [0.632 - 0.687],0.627 [0.623 - 0.631],0.627 [0.576 - 0.675],0.627 [0.623 - 0.631],0.012 [0.010 - 0.013],0.254 [0.204 - 0.303],0.023 [0.020 - 0.026]
Protein+Demographic,0.642 [0.612 - 0.670],0.604 [0.600 - 0.608],0.606 [0.554 - 0.656],0.604 [0.600 - 0.608],0.011 [0.009 - 0.012],0.210 [0.159 - 0.259],0.021 [0.018 - 0.024]
