,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.567 [0.529 - 0.605],0.548 [0.543 - 0.552],0.547 [0.477 - 0.615],0.548 [0.543 - 0.552],0.005 [0.004 - 0.006],0.093 [0.024 - 0.163],0.010 [0.008 - 0.012]
Demographic,0.626 [0.588 - 0.663],0.599 [0.595 - 0.604],0.600 [0.526 - 0.668],0.599 [0.595 - 0.604],0.006 [0.005 - 0.007],0.199 [0.128 - 0.268],0.013 [0.010 - 0.015]
Protein+Demographic,0.611 [0.576 - 0.648],0.560 [0.555 - 0.565],0.565 [0.500 - 0.630],0.560 [0.555 - 0.565],0.005 [0.005 - 0.006],0.125 [0.060 - 0.191],0.011 [0.009 - 0.013]
