,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.691 [0.676 - 0.707],0.641 [0.634 - 0.647],0.641 [0.615 - 0.668],0.641 [0.634 - 0.648],0.107 [0.101 - 0.114],0.282 [0.256 - 0.311],0.183 [0.173 - 0.194]
Demographic,0.657 [0.642 - 0.671],0.625 [0.619 - 0.631],0.624 [0.599 - 0.649],0.625 [0.618 - 0.631],0.100 [0.094 - 0.107],0.249 [0.223 - 0.276],0.173 [0.163 - 0.183]
Protein+Demographic,0.700 [0.685 - 0.715],0.650 [0.644 - 0.657],0.650 [0.623 - 0.675],0.650 [0.644 - 0.657],0.111 [0.104 - 0.117],0.301 [0.273 - 0.326],0.189 [0.179 - 0.199]
