,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.767 [0.739 - 0.793],0.693 [0.689 - 0.698],0.692 [0.647 - 0.739],0.693 [0.689 - 0.698],0.020 [0.017 - 0.022],0.385 [0.339 - 0.433],0.038 [0.034 - 0.043]
Demographic,0.661 [0.631 - 0.687],0.616 [0.612 - 0.621],0.616 [0.565 - 0.668],0.616 [0.612 - 0.621],0.014 [0.012 - 0.016],0.232 [0.182 - 0.281],0.027 [0.024 - 0.031]
Protein+Demographic,0.781 [0.754 - 0.805],0.708 [0.704 - 0.713],0.708 [0.662 - 0.753],0.708 [0.704 - 0.713],0.021 [0.019 - 0.024],0.416 [0.369 - 0.461],0.041 [0.036 - 0.046]
