,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.795 [0.775 - 0.814],0.739 [0.734 - 0.745],0.742 [0.698 - 0.781],0.739 [0.734 - 0.745],0.045 [0.040 - 0.049],0.481 [0.438 - 0.520],0.084 [0.076 - 0.093]
Demographic,0.920 [0.912 - 0.927],0.844 [0.839 - 0.848],0.846 [0.814 - 0.877],0.844 [0.839 - 0.849],0.082 [0.073 - 0.090],0.689 [0.658 - 0.721],0.149 [0.135 - 0.162]
Protein+Demographic,0.919 [0.911 - 0.927],0.852 [0.847 - 0.856],0.853 [0.818 - 0.879],0.851 [0.847 - 0.856],0.086 [0.078 - 0.095],0.704 [0.669 - 0.732],0.156 [0.142 - 0.170]
