,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.640 [0.613 - 0.672],0.601 [0.597 - 0.605],0.599 [0.547 - 0.656],0.601 [0.597 - 0.605],0.011 [0.009 - 0.012],0.199 [0.147 - 0.258],0.021 [0.018 - 0.024]
Demographic,0.748 [0.724 - 0.772],0.692 [0.687 - 0.696],0.692 [0.642 - 0.743],0.692 [0.687 - 0.696],0.016 [0.014 - 0.018],0.383 [0.334 - 0.435],0.031 [0.028 - 0.036]
Protein+Demographic,0.752 [0.729 - 0.775],0.683 [0.679 - 0.687],0.683 [0.636 - 0.735],0.683 [0.679 - 0.687],0.015 [0.014 - 0.018],0.365 [0.319 - 0.418],0.030 [0.027 - 0.034]
