,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.868 [0.845 - 0.888],0.792 [0.789 - 0.796],0.798 [0.754 - 0.835],0.792 [0.788 - 0.796],0.040 [0.036 - 0.044],0.590 [0.547 - 0.627],0.076 [0.068 - 0.084]
Demographic,0.718 [0.696 - 0.741],0.659 [0.655 - 0.664],0.658 [0.614 - 0.702],0.659 [0.655 - 0.664],0.020 [0.018 - 0.023],0.317 [0.272 - 0.361],0.040 [0.035 - 0.044]
Protein+Demographic,0.875 [0.855 - 0.894],0.798 [0.794 - 0.802],0.797 [0.756 - 0.835],0.798 [0.794 - 0.801],0.041 [0.037 - 0.046],0.594 [0.553 - 0.632],0.078 [0.070 - 0.086]
