,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.573 [0.555 - 0.589],0.551 [0.547 - 0.556],0.552 [0.522 - 0.581],0.551 [0.547 - 0.556],0.024 [0.022 - 0.026],0.103 [0.072 - 0.132],0.045 [0.042 - 0.049]
Demographic,0.590 [0.573 - 0.607],0.549 [0.545 - 0.553],0.548 [0.516 - 0.578],0.549 [0.544 - 0.553],0.023 [0.021 - 0.025],0.097 [0.065 - 0.127],0.045 [0.041 - 0.049]
Protein+Demographic,0.603 [0.586 - 0.620],0.570 [0.565 - 0.574],0.570 [0.539 - 0.598],0.570 [0.565 - 0.574],0.025 [0.023 - 0.027],0.139 [0.109 - 0.168],0.049 [0.045 - 0.052]
