,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.746 [0.702 - 0.789],0.698 [0.692 - 0.704],0.697 [0.614 - 0.778],0.698 [0.692 - 0.704],0.013 [0.010 - 0.015],0.395 [0.314 - 0.476],0.025 [0.019 - 0.030]
Demographic,0.873 [0.850 - 0.892],0.796 [0.791 - 0.801],0.798 [0.723 - 0.866],0.796 [0.791 - 0.801],0.021 [0.017 - 0.025],0.594 [0.518 - 0.660],0.041 [0.033 - 0.049]
Protein+Demographic,0.858 [0.837 - 0.877],0.787 [0.781 - 0.792],0.787 [0.709 - 0.856],0.786 [0.781 - 0.792],0.020 [0.016 - 0.024],0.574 [0.496 - 0.641],0.039 [0.031 - 0.047]
