,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.654 [0.624 - 0.682],0.613 [0.608 - 0.617],0.613 [0.561 - 0.665],0.613 [0.608 - 0.617],0.011 [0.009 - 0.012],0.225 [0.175 - 0.276],0.022 [0.018 - 0.024]
Demographic,0.741 [0.713 - 0.767],0.677 [0.673 - 0.681],0.675 [0.626 - 0.723],0.677 [0.673 - 0.681],0.014 [0.013 - 0.016],0.352 [0.304 - 0.400],0.028 [0.025 - 0.032]
Protein+Demographic,0.733 [0.703 - 0.761],0.674 [0.670 - 0.678],0.682 [0.633 - 0.730],0.674 [0.670 - 0.678],0.014 [0.013 - 0.016],0.356 [0.306 - 0.405],0.028 [0.025 - 0.032]
