,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.559 [0.535 - 0.581],0.541 [0.536 - 0.546],0.541 [0.502 - 0.579],0.541 [0.536 - 0.546],0.016 [0.015 - 0.018],0.082 [0.043 - 0.120],0.032 [0.029 - 0.035]
Demographic,0.602 [0.581 - 0.623],0.583 [0.578 - 0.587],0.583 [0.546 - 0.621],0.583 [0.579 - 0.587],0.019 [0.017 - 0.021],0.166 [0.129 - 0.206],0.037 [0.034 - 0.041]
Protein+Demographic,0.579 [0.556 - 0.601],0.554 [0.550 - 0.559],0.554 [0.515 - 0.594],0.554 [0.550 - 0.559],0.017 [0.016 - 0.019],0.108 [0.069 - 0.148],0.033 [0.030 - 0.037]
