,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.711 [0.700 - 0.721],0.654 [0.650 - 0.659],0.654 [0.636 - 0.671],0.654 [0.650 - 0.659],0.120 [0.115 - 0.125],0.309 [0.289 - 0.326],0.203 [0.196 - 0.211]
Demographic,0.650 [0.639 - 0.660],0.605 [0.601 - 0.609],0.605 [0.588 - 0.621],0.605 [0.601 - 0.609],0.100 [0.095 - 0.104],0.210 [0.192 - 0.227],0.171 [0.164 - 0.178]
Protein+Demographic,0.719 [0.708 - 0.729],0.658 [0.654 - 0.662],0.658 [0.641 - 0.676],0.658 [0.654 - 0.663],0.122 [0.117 - 0.127],0.316 [0.298 - 0.333],0.206 [0.199 - 0.214]
