,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.633 [0.591 - 0.674],0.602 [0.598 - 0.607],0.604 [0.525 - 0.683],0.602 [0.598 - 0.607],0.005 [0.004 - 0.006],0.207 [0.126 - 0.284],0.010 [0.008 - 0.012]
Demographic,0.659 [0.619 - 0.701],0.611 [0.607 - 0.616],0.611 [0.538 - 0.688],0.611 [0.607 - 0.616],0.005 [0.004 - 0.006],0.223 [0.147 - 0.301],0.011 [0.009 - 0.013]
Protein+Demographic,0.646 [0.604 - 0.689],0.624 [0.620 - 0.629],0.623 [0.545 - 0.698],0.624 [0.620 - 0.629],0.006 [0.005 - 0.007],0.246 [0.171 - 0.322],0.011 [0.009 - 0.013]
