,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.786 [0.755 - 0.817],0.702 [0.696 - 0.707],0.704 [0.633 - 0.773],0.701 [0.696 - 0.707],0.013 [0.010 - 0.015],0.406 [0.334 - 0.476],0.025 [0.021 - 0.030]
Demographic,0.908 [0.894 - 0.921],0.850 [0.845 - 0.854],0.849 [0.787 - 0.906],0.850 [0.845 - 0.854],0.030 [0.025 - 0.035],0.699 [0.635 - 0.755],0.058 [0.049 - 0.068]
Protein+Demographic,0.910 [0.895 - 0.923],0.848 [0.844 - 0.853],0.848 [0.789 - 0.904],0.848 [0.844 - 0.853],0.030 [0.025 - 0.035],0.697 [0.637 - 0.753],0.058 [0.048 - 0.067]
