,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.511 [0.458 - 0.567],0.523 [0.518 - 0.528],0.525 [0.440 - 0.615],0.523 [0.518 - 0.528],0.003 [0.002 - 0.003],0.049 [-0.037 - 0.140],0.005 [0.004 - 0.007]
Demographic,0.560 [0.503 - 0.619],0.535 [0.530 - 0.540],0.535 [0.447 - 0.629],0.535 [0.531 - 0.540],0.003 [0.002 - 0.004],0.069 [-0.018 - 0.164],0.006 [0.004 - 0.007]
Protein+Demographic,0.484 [0.433 - 0.537],0.476 [0.471 - 0.480],0.472 [0.385 - 0.564],0.476 [0.471 - 0.480],0.002 [0.002 - 0.003],-0.052 [-0.140 - 0.042],0.005 [0.003 - 0.006]
