,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.631 [0.576 - 0.689],0.621 [0.614 - 0.628],0.620 [0.518 - 0.716],0.621 [0.614 - 0.628],0.007 [0.006 - 0.010],0.242 [0.139 - 0.335],0.015 [0.011 - 0.019]
Demographic,0.728 [0.680 - 0.771],0.680 [0.674 - 0.687],0.678 [0.581 - 0.775],0.680 [0.674 - 0.687],0.010 [0.008 - 0.012],0.359 [0.262 - 0.455],0.019 [0.015 - 0.024]
Protein+Demographic,0.741 [0.690 - 0.785],0.691 [0.684 - 0.697],0.690 [0.598 - 0.782],0.691 [0.684 - 0.697],0.010 [0.008 - 0.013],0.381 [0.286 - 0.472],0.020 [0.016 - 0.025]
