,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.809 [0.799 - 0.818],0.740 [0.735 - 0.744],0.740 [0.722 - 0.757],0.740 [0.735 - 0.744],0.138 [0.132 - 0.144],0.479 [0.461 - 0.497],0.233 [0.224 - 0.242]
Demographic,0.746 [0.736 - 0.756],0.683 [0.679 - 0.687],0.683 [0.663 - 0.702],0.683 [0.679 - 0.688],0.108 [0.103 - 0.113],0.366 [0.346 - 0.386],0.187 [0.179 - 0.195]
Protein+Demographic,0.817 [0.808 - 0.826],0.743 [0.739 - 0.747],0.743 [0.725 - 0.761],0.743 [0.739 - 0.747],0.140 [0.134 - 0.146],0.486 [0.468 - 0.505],0.236 [0.227 - 0.245]
