,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.539 [0.507 - 0.573],0.535 [0.531 - 0.539],0.534 [0.480 - 0.586],0.535 [0.531 - 0.539],0.007 [0.006 - 0.008],0.070 [0.015 - 0.122],0.014 [0.012 - 0.016]
Demographic,0.604 [0.571 - 0.635],0.573 [0.569 - 0.578],0.573 [0.519 - 0.628],0.573 [0.569 - 0.578],0.008 [0.007 - 0.009],0.146 [0.092 - 0.201],0.016 [0.014 - 0.018]
Protein+Demographic,0.572 [0.537 - 0.601],0.559 [0.555 - 0.563],0.557 [0.500 - 0.607],0.559 [0.555 - 0.563],0.008 [0.007 - 0.009],0.116 [0.058 - 0.166],0.015 [0.013 - 0.017]
