,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.563 [0.513 - 0.612],0.547 [0.543 - 0.551],0.547 [0.448 - 0.637],0.547 [0.543 - 0.551],0.003 [0.002 - 0.003],0.094 [-0.003 - 0.186],0.005 [0.004 - 0.006]
Demographic,0.666 [0.624 - 0.706],0.636 [0.631 - 0.640],0.641 [0.547 - 0.726],0.636 [0.631 - 0.640],0.004 [0.003 - 0.005],0.276 [0.183 - 0.362],0.007 [0.006 - 0.009]
Protein+Demographic,0.647 [0.601 - 0.688],0.595 [0.591 - 0.599],0.591 [0.500 - 0.689],0.595 [0.590 - 0.599],0.003 [0.002 - 0.004],0.187 [0.093 - 0.285],0.006 [0.005 - 0.008]
