,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.958 [0.950 - 0.964],0.895 [0.892 - 0.897],0.895 [0.877 - 0.912],0.895 [0.892 - 0.897],0.165 [0.155 - 0.175],0.790 [0.772 - 0.806],0.278 [0.265 - 0.293]
Demographic,0.841 [0.828 - 0.852],0.767 [0.763 - 0.771],0.767 [0.740 - 0.794],0.767 [0.763 - 0.771],0.071 [0.066 - 0.076],0.534 [0.507 - 0.560],0.130 [0.122 - 0.139]
Protein+Demographic,0.959 [0.952 - 0.965],0.898 [0.896 - 0.901],0.899 [0.881 - 0.916],0.898 [0.896 - 0.901],0.170 [0.160 - 0.180],0.797 [0.780 - 0.814],0.286 [0.272 - 0.301]
