,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.592 [0.578 - 0.607],0.568 [0.561 - 0.574],0.569 [0.542 - 0.592],0.568 [0.561 - 0.575],0.079 [0.073 - 0.084],0.136 [0.109 - 0.161],0.138 [0.129 - 0.147]
Demographic,0.714 [0.701 - 0.726],0.652 [0.646 - 0.659],0.652 [0.626 - 0.675],0.652 [0.646 - 0.659],0.109 [0.102 - 0.115],0.304 [0.277 - 0.330],0.186 [0.176 - 0.196]
Protein+Demographic,0.710 [0.697 - 0.723],0.650 [0.643 - 0.656],0.650 [0.625 - 0.673],0.650 [0.643 - 0.656],0.108 [0.101 - 0.114],0.300 [0.274 - 0.323],0.185 [0.175 - 0.195]
