,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.537 [0.494 - 0.584],0.532 [0.527 - 0.536],0.528 [0.455 - 0.606],0.532 [0.527 - 0.536],0.004 [0.003 - 0.005],0.059 [-0.012 - 0.139],0.008 [0.006 - 0.010]
Demographic,0.582 [0.539 - 0.625],0.560 [0.555 - 0.565],0.560 [0.485 - 0.634],0.560 [0.555 - 0.565],0.005 [0.004 - 0.005],0.121 [0.044 - 0.197],0.009 [0.007 - 0.011]
Protein+Demographic,0.573 [0.530 - 0.616],0.567 [0.562 - 0.571],0.566 [0.490 - 0.639],0.567 [0.562 - 0.571],0.005 [0.004 - 0.006],0.133 [0.058 - 0.206],0.009 [0.007 - 0.011]
