,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.861 [0.852 - 0.872],0.787 [0.783 - 0.791],0.786 [0.767 - 0.807],0.787 [0.783 - 0.791],0.155 [0.147 - 0.163],0.572 [0.552 - 0.593],0.259 [0.247 - 0.270]
Demographic,0.777 [0.766 - 0.788],0.707 [0.703 - 0.712],0.707 [0.686 - 0.730],0.707 [0.703 - 0.712],0.107 [0.102 - 0.113],0.415 [0.393 - 0.438],0.186 [0.177 - 0.195]
Protein+Demographic,0.863 [0.854 - 0.874],0.788 [0.784 - 0.793],0.787 [0.768 - 0.806],0.788 [0.784 - 0.793],0.156 [0.148 - 0.164],0.575 [0.556 - 0.595],0.260 [0.248 - 0.272]
