,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.456 [0.405 - 0.511],0.488 [0.484 - 0.492],0.478 [0.397 - 0.563],0.488 [0.484 - 0.492],0.002 [0.002 - 0.003],-0.033 [-0.115 - 0.052],0.005 [0.004 - 0.006]
Demographic,0.492 [0.445 - 0.544],0.486 [0.481 - 0.490],0.486 [0.407 - 0.569],0.486 [0.481 - 0.490],0.002 [0.002 - 0.003],-0.029 [-0.108 - 0.056],0.005 [0.004 - 0.006]
Protein+Demographic,0.457 [0.407 - 0.511],0.455 [0.451 - 0.460],0.463 [0.385 - 0.551],0.455 [0.451 - 0.460],0.002 [0.002 - 0.003],-0.082 [-0.158 - 0.006],0.004 [0.004 - 0.006]
