,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.731 [0.703 - 0.758],0.672 [0.668 - 0.676],0.673 [0.619 - 0.718],0.672 [0.668 - 0.676],0.015 [0.013 - 0.016],0.345 [0.291 - 0.391],0.028 [0.025 - 0.032]
Demographic,0.709 [0.683 - 0.735],0.651 [0.647 - 0.656],0.652 [0.603 - 0.704],0.651 [0.647 - 0.656],0.013 [0.012 - 0.015],0.303 [0.254 - 0.355],0.026 [0.023 - 0.030]
Protein+Demographic,0.758 [0.730 - 0.784],0.688 [0.684 - 0.692],0.688 [0.634 - 0.736],0.688 [0.684 - 0.692],0.016 [0.014 - 0.018],0.376 [0.323 - 0.425],0.031 [0.027 - 0.035]
