,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.558 [0.511 - 0.605],0.557 [0.553 - 0.561],0.556 [0.478 - 0.632],0.557 [0.553 - 0.561],0.004 [0.003 - 0.005],0.114 [0.035 - 0.189],0.008 [0.006 - 0.009]
Demographic,0.627 [0.591 - 0.660],0.602 [0.598 - 0.606],0.602 [0.526 - 0.671],0.602 [0.598 - 0.606],0.005 [0.004 - 0.006],0.204 [0.128 - 0.272],0.009 [0.007 - 0.011]
Protein+Demographic,0.617 [0.573 - 0.660],0.611 [0.607 - 0.616],0.612 [0.534 - 0.693],0.611 [0.607 - 0.616],0.005 [0.004 - 0.006],0.223 [0.145 - 0.303],0.010 [0.008 - 0.012]
