,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.634 [0.581 - 0.683],0.591 [0.587 - 0.596],0.591 [0.500 - 0.685],0.591 [0.586 - 0.596],0.005 [0.004 - 0.006],0.182 [0.093 - 0.275],0.009 [0.007 - 0.011]
Demographic,0.711 [0.663 - 0.756],0.644 [0.639 - 0.649],0.644 [0.555 - 0.728],0.644 [0.639 - 0.649],0.006 [0.004 - 0.007],0.289 [0.197 - 0.373],0.011 [0.009 - 0.014]
Protein+Demographic,0.706 [0.656 - 0.751],0.666 [0.661 - 0.671],0.660 [0.573 - 0.748],0.666 [0.661 - 0.671],0.006 [0.005 - 0.008],0.327 [0.239 - 0.412],0.012 [0.010 - 0.015]
