,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.780 [0.734 - 0.819],0.714 [0.709 - 0.719],0.719 [0.626 - 0.800],0.714 [0.709 - 0.719],0.009 [0.008 - 0.012],0.433 [0.340 - 0.514],0.019 [0.015 - 0.023]
Demographic,0.921 [0.904 - 0.935],0.842 [0.837 - 0.846],0.840 [0.769 - 0.903],0.842 [0.838 - 0.846],0.020 [0.016 - 0.024],0.682 [0.610 - 0.746],0.039 [0.031 - 0.047]
Protein+Demographic,0.915 [0.897 - 0.931],0.830 [0.826 - 0.834],0.828 [0.750 - 0.898],0.830 [0.826 - 0.834],0.018 [0.015 - 0.022],0.658 [0.582 - 0.728],0.036 [0.029 - 0.044]
