,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.973 [0.951 - 0.988],0.932 [0.929 - 0.934],0.929 [0.888 - 0.963],0.932 [0.929 - 0.934],0.042 [0.035 - 0.049],0.861 [0.821 - 0.895],0.081 [0.067 - 0.093]
Demographic,0.717 [0.674 - 0.757],0.662 [0.658 - 0.666],0.663 [0.591 - 0.730],0.662 [0.658 - 0.666],0.006 [0.005 - 0.007],0.325 [0.253 - 0.392],0.012 [0.010 - 0.015]
Protein+Demographic,0.974 [0.954 - 0.988],0.929 [0.927 - 0.932],0.929 [0.888 - 0.965],0.929 [0.927 - 0.932],0.041 [0.034 - 0.048],0.859 [0.817 - 0.895],0.078 [0.066 - 0.091]
