,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.594 [0.555 - 0.633],0.577 [0.573 - 0.581],0.572 [0.505 - 0.643],0.577 [0.573 - 0.581],0.006 [0.005 - 0.007],0.149 [0.081 - 0.220],0.011 [0.009 - 0.013]
Demographic,0.682 [0.651 - 0.715],0.625 [0.621 - 0.630],0.623 [0.561 - 0.684],0.625 [0.621 - 0.630],0.007 [0.006 - 0.008],0.249 [0.186 - 0.310],0.014 [0.012 - 0.016]
Protein+Demographic,0.677 [0.638 - 0.714],0.623 [0.619 - 0.627],0.617 [0.552 - 0.678],0.623 [0.619 - 0.627],0.007 [0.006 - 0.008],0.240 [0.175 - 0.304],0.014 [0.011 - 0.016]
