,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.532 [0.480 - 0.587],0.527 [0.523 - 0.531],0.524 [0.424 - 0.619],0.527 [0.523 - 0.531],0.002 [0.002 - 0.003],0.051 [-0.050 - 0.148],0.004 [0.003 - 0.006]
Demographic,0.455 [0.408 - 0.508],0.477 [0.473 - 0.481],0.476 [0.385 - 0.569],0.477 [0.473 - 0.481],0.002 [0.001 - 0.002],-0.048 [-0.140 - 0.048],0.004 [0.003 - 0.005]
Protein+Demographic,0.468 [0.416 - 0.523],0.457 [0.452 - 0.461],0.457 [0.360 - 0.555],0.457 [0.452 - 0.461],0.002 [0.001 - 0.002],-0.086 [-0.183 - 0.013],0.003 [0.002 - 0.004]
