,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.582 [0.539 - 0.625],0.573 [0.569 - 0.578],0.571 [0.494 - 0.645],0.573 [0.569 - 0.578],0.004 [0.003 - 0.005],0.144 [0.068 - 0.217],0.008 [0.006 - 0.010]
Demographic,0.591 [0.547 - 0.634],0.541 [0.536 - 0.545],0.540 [0.461 - 0.617],0.541 [0.536 - 0.545],0.004 [0.003 - 0.004],0.081 [0.002 - 0.157],0.007 [0.006 - 0.009]
Protein+Demographic,0.607 [0.564 - 0.649],0.570 [0.566 - 0.575],0.571 [0.494 - 0.642],0.570 [0.566 - 0.575],0.004 [0.003 - 0.005],0.141 [0.064 - 0.213],0.008 [0.006 - 0.010]
