,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.490 [0.452 - 0.530],0.495 [0.491 - 0.499],0.495 [0.433 - 0.560],0.495 [0.491 - 0.499],0.004 [0.003 - 0.005],-0.010 [-0.073 - 0.054],0.008 [0.007 - 0.010]
Demographic,0.620 [0.583 - 0.655],0.590 [0.586 - 0.594],0.588 [0.526 - 0.655],0.590 [0.586 - 0.594],0.006 [0.005 - 0.007],0.179 [0.117 - 0.246],0.012 [0.010 - 0.014]
Protein+Demographic,0.552 [0.511 - 0.595],0.541 [0.537 - 0.545],0.541 [0.473 - 0.610],0.541 [0.537 - 0.545],0.005 [0.004 - 0.006],0.082 [0.014 - 0.150],0.010 [0.008 - 0.012]
