,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.499 [0.453 - 0.540],0.494 [0.487 - 0.501],0.494 [0.416 - 0.564],0.494 [0.487 - 0.501],0.008 [0.006 - 0.010],-0.012 [-0.091 - 0.059],0.015 [0.012 - 0.019]
Demographic,0.568 [0.527 - 0.610],0.543 [0.536 - 0.550],0.543 [0.469 - 0.616],0.543 [0.536 - 0.550],0.010 [0.008 - 0.011],0.087 [0.013 - 0.158],0.019 [0.015 - 0.023]
Protein+Demographic,0.582 [0.536 - 0.619],0.554 [0.547 - 0.560],0.558 [0.479 - 0.629],0.554 [0.547 - 0.560],0.010 [0.008 - 0.012],0.112 [0.033 - 0.181],0.020 [0.016 - 0.024]
