,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.498 [0.462 - 0.533],0.502 [0.496 - 0.508],0.504 [0.439 - 0.560],0.502 [0.496 - 0.508],0.010 [0.008 - 0.011],0.005 [-0.059 - 0.062],0.019 [0.016 - 0.022]
Demographic,0.586 [0.550 - 0.620],0.588 [0.582 - 0.594],0.591 [0.532 - 0.651],0.588 [0.582 - 0.594],0.014 [0.012 - 0.016],0.179 [0.119 - 0.238],0.027 [0.023 - 0.031]
Protein+Demographic,0.558 [0.523 - 0.592],0.566 [0.560 - 0.571],0.568 [0.510 - 0.623],0.565 [0.560 - 0.571],0.012 [0.011 - 0.014],0.133 [0.075 - 0.191],0.024 [0.021 - 0.028]
