,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.753 [0.745 - 0.761],0.688 [0.683 - 0.692],0.687 [0.675 - 0.701],0.687 [0.683 - 0.692],0.223 [0.216 - 0.230],0.375 [0.360 - 0.389],0.336 [0.328 - 0.345]
Demographic,0.683 [0.675 - 0.691],0.633 [0.628 - 0.637],0.633 [0.620 - 0.646],0.633 [0.628 - 0.638],0.184 [0.178 - 0.190],0.265 [0.252 - 0.280],0.284 [0.277 - 0.292]
Protein+Demographic,0.757 [0.750 - 0.765],0.691 [0.686 - 0.695],0.690 [0.678 - 0.703],0.691 [0.686 - 0.695],0.225 [0.219 - 0.232],0.381 [0.367 - 0.395],0.340 [0.331 - 0.348]
