,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.790 [0.770 - 0.809],0.722 [0.717 - 0.726],0.722 [0.688 - 0.755],0.721 [0.718 - 0.725],0.038 [0.035 - 0.042],0.444 [0.408 - 0.477],0.073 [0.066 - 0.079]
Demographic,0.732 [0.711 - 0.751],0.675 [0.670 - 0.679],0.675 [0.639 - 0.710],0.675 [0.670 - 0.679],0.031 [0.028 - 0.034],0.349 [0.314 - 0.384],0.059 [0.054 - 0.064]
Protein+Demographic,0.810 [0.790 - 0.828],0.739 [0.735 - 0.743],0.740 [0.703 - 0.771],0.739 [0.735 - 0.743],0.042 [0.038 - 0.046],0.479 [0.442 - 0.510],0.079 [0.072 - 0.086]
