,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.577 [0.533 - 0.621],0.574 [0.569 - 0.578],0.574 [0.492 - 0.662],0.574 [0.569 - 0.578],0.004 [0.003 - 0.005],0.148 [0.065 - 0.235],0.008 [0.007 - 0.010]
Demographic,0.718 [0.679 - 0.756],0.656 [0.651 - 0.660],0.656 [0.572 - 0.729],0.656 [0.651 - 0.660],0.006 [0.005 - 0.007],0.312 [0.228 - 0.386],0.012 [0.010 - 0.014]
Protein+Demographic,0.715 [0.679 - 0.751],0.659 [0.654 - 0.663],0.656 [0.571 - 0.737],0.659 [0.654 - 0.663],0.006 [0.005 - 0.007],0.315 [0.230 - 0.395],0.012 [0.010 - 0.015]
