,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.593 [0.570 - 0.617],0.556 [0.551 - 0.560],0.557 [0.515 - 0.600],0.556 [0.551 - 0.560],0.016 [0.014 - 0.018],0.113 [0.071 - 0.156],0.031 [0.027 - 0.034]
Demographic,0.724 [0.702 - 0.743],0.665 [0.661 - 0.670],0.666 [0.624 - 0.707],0.665 [0.661 - 0.670],0.025 [0.022 - 0.027],0.331 [0.289 - 0.371],0.048 [0.043 - 0.053]
Protein+Demographic,0.718 [0.697 - 0.738],0.671 [0.667 - 0.675],0.672 [0.630 - 0.710],0.671 [0.667 - 0.676],0.026 [0.023 - 0.028],0.343 [0.300 - 0.383],0.049 [0.044 - 0.054]
