,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.445 [0.400 - 0.492],0.442 [0.436 - 0.448],0.441 [0.354 - 0.523],0.442 [0.436 - 0.448],0.004 [0.003 - 0.005],-0.116 [-0.203 - -0.037],0.008 [0.006 - 0.010]
Demographic,0.556 [0.510 - 0.597],0.529 [0.524 - 0.535],0.525 [0.446 - 0.612],0.529 [0.524 - 0.535],0.006 [0.004 - 0.007],0.054 [-0.025 - 0.141],0.011 [0.009 - 0.014]
Protein+Demographic,0.467 [0.417 - 0.513],0.442 [0.436 - 0.447],0.455 [0.366 - 0.533],0.442 [0.436 - 0.447],0.004 [0.003 - 0.005],-0.104 [-0.191 - -0.026],0.008 [0.006 - 0.010]
