,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.510 [0.458 - 0.561],0.509 [0.505 - 0.513],0.509 [0.413 - 0.604],0.509 [0.505 - 0.514],0.002 [0.002 - 0.003],0.018 [-0.078 - 0.113],0.004 [0.003 - 0.005]
Demographic,0.451 [0.395 - 0.503],0.463 [0.458 - 0.467],0.465 [0.372 - 0.566],0.462 [0.458 - 0.467],0.002 [0.001 - 0.002],-0.074 [-0.165 - 0.028],0.003 [0.003 - 0.004]
Protein+Demographic,0.462 [0.410 - 0.513],0.433 [0.429 - 0.437],0.434 [0.337 - 0.521],0.433 [0.429 - 0.437],0.002 [0.001 - 0.002],-0.132 [-0.231 - -0.045],0.003 [0.002 - 0.004]
