,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.496 [0.460 - 0.529],0.486 [0.481 - 0.490],0.485 [0.422 - 0.548],0.486 [0.481 - 0.490],0.005 [0.004 - 0.005],-0.029 [-0.094 - 0.034],0.009 [0.007 - 0.011]
Demographic,0.534 [0.499 - 0.568],0.520 [0.515 - 0.524],0.517 [0.455 - 0.579],0.520 [0.515 - 0.524],0.005 [0.004 - 0.006],0.038 [-0.025 - 0.099],0.010 [0.009 - 0.012]
Protein+Demographic,0.520 [0.484 - 0.552],0.514 [0.510 - 0.518],0.515 [0.454 - 0.579],0.514 [0.510 - 0.518],0.005 [0.004 - 0.006],0.030 [-0.033 - 0.091],0.010 [0.008 - 0.012]
