,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.490 [0.436 - 0.540],0.513 [0.509 - 0.518],0.504 [0.415 - 0.589],0.513 [0.509 - 0.518],0.003 [0.002 - 0.004],0.017 [-0.071 - 0.104],0.006 [0.004 - 0.007]
Demographic,0.555 [0.508 - 0.602],0.519 [0.514 - 0.523],0.517 [0.425 - 0.604],0.519 [0.514 - 0.523],0.003 [0.002 - 0.004],0.036 [-0.059 - 0.121],0.006 [0.004 - 0.007]
Protein+Demographic,0.527 [0.477 - 0.576],0.513 [0.508 - 0.518],0.518 [0.425 - 0.609],0.513 [0.508 - 0.518],0.003 [0.002 - 0.004],0.031 [-0.065 - 0.123],0.006 [0.004 - 0.007]
