,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.703 [0.691 - 0.716],0.645 [0.641 - 0.649],0.646 [0.622 - 0.669],0.645 [0.641 - 0.649],0.071 [0.067 - 0.075],0.291 [0.268 - 0.314],0.128 [0.121 - 0.135]
Demographic,0.643 [0.631 - 0.655],0.606 [0.601 - 0.610],0.605 [0.583 - 0.626],0.606 [0.601 - 0.610],0.061 [0.057 - 0.064],0.211 [0.189 - 0.232],0.110 [0.104 - 0.116]
Protein+Demographic,0.710 [0.699 - 0.723],0.651 [0.646 - 0.655],0.651 [0.629 - 0.671],0.651 [0.646 - 0.655],0.073 [0.069 - 0.076],0.301 [0.280 - 0.322],0.131 [0.124 - 0.137]
