,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.574 [0.526 - 0.625],0.551 [0.547 - 0.555],0.550 [0.463 - 0.637],0.551 [0.547 - 0.555],0.003 [0.003 - 0.004],0.100 [0.016 - 0.188],0.006 [0.005 - 0.008]
Demographic,0.642 [0.598 - 0.686],0.599 [0.594 - 0.603],0.603 [0.522 - 0.682],0.599 [0.594 - 0.603],0.004 [0.003 - 0.005],0.201 [0.118 - 0.281],0.008 [0.006 - 0.010]
Protein+Demographic,0.626 [0.580 - 0.671],0.584 [0.580 - 0.588],0.585 [0.506 - 0.664],0.584 [0.579 - 0.588],0.004 [0.003 - 0.005],0.169 [0.088 - 0.249],0.007 [0.006 - 0.009]
