,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.616 [0.595 - 0.636],0.579 [0.574 - 0.583],0.577 [0.541 - 0.616],0.579 [0.574 - 0.583],0.019 [0.017 - 0.020],0.156 [0.120 - 0.196],0.036 [0.033 - 0.039]
Demographic,0.689 [0.669 - 0.707],0.629 [0.625 - 0.633],0.628 [0.592 - 0.666],0.629 [0.625 - 0.633],0.023 [0.021 - 0.025],0.257 [0.221 - 0.294],0.044 [0.040 - 0.049]
Protein+Demographic,0.690 [0.672 - 0.707],0.634 [0.629 - 0.638],0.636 [0.600 - 0.670],0.634 [0.629 - 0.638],0.024 [0.021 - 0.026],0.269 [0.234 - 0.304],0.045 [0.041 - 0.049]
