,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.558 [0.537 - 0.577],0.540 [0.534 - 0.546],0.539 [0.504 - 0.575],0.540 [0.533 - 0.546],0.043 [0.039 - 0.047],0.080 [0.044 - 0.116],0.080 [0.073 - 0.087]
Demographic,0.618 [0.600 - 0.637],0.582 [0.575 - 0.588],0.581 [0.547 - 0.615],0.582 [0.575 - 0.588],0.051 [0.046 - 0.056],0.163 [0.128 - 0.199],0.094 [0.086 - 0.102]
Protein+Demographic,0.619 [0.601 - 0.639],0.587 [0.580 - 0.593],0.586 [0.554 - 0.622],0.587 [0.580 - 0.594],0.052 [0.047 - 0.057],0.173 [0.141 - 0.209],0.095 [0.087 - 0.103]
