,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.487 [0.450 - 0.525],0.480 [0.476 - 0.485],0.482 [0.418 - 0.545],0.480 [0.476 - 0.485],0.004 [0.003 - 0.005],-0.038 [-0.101 - 0.025],0.008 [0.007 - 0.009]
Demographic,0.605 [0.568 - 0.642],0.585 [0.581 - 0.590],0.586 [0.524 - 0.645],0.585 [0.581 - 0.590],0.006 [0.005 - 0.007],0.171 [0.109 - 0.230],0.012 [0.010 - 0.014]
Protein+Demographic,0.561 [0.526 - 0.600],0.562 [0.557 - 0.566],0.563 [0.502 - 0.631],0.562 [0.557 - 0.566],0.006 [0.005 - 0.006],0.125 [0.065 - 0.193],0.011 [0.009 - 0.013]
