,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.652 [0.598 - 0.700],0.623 [0.619 - 0.627],0.627 [0.541 - 0.705],0.623 [0.619 - 0.627],0.004 [0.003 - 0.005],0.250 [0.163 - 0.329],0.008 [0.006 - 0.010]
Demographic,0.676 [0.631 - 0.718],0.640 [0.636 - 0.644],0.642 [0.556 - 0.720],0.640 [0.636 - 0.644],0.004 [0.003 - 0.005],0.282 [0.198 - 0.361],0.009 [0.007 - 0.010]
Protein+Demographic,0.683 [0.631 - 0.727],0.616 [0.612 - 0.620],0.619 [0.527 - 0.696],0.616 [0.612 - 0.620],0.004 [0.003 - 0.005],0.235 [0.143 - 0.312],0.008 [0.006 - 0.009]
