,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.719 [0.676 - 0.757],0.664 [0.660 - 0.668],0.663 [0.592 - 0.724],0.664 [0.659 - 0.668],0.007 [0.006 - 0.008],0.326 [0.255 - 0.388],0.014 [0.011 - 0.016]
Demographic,0.658 [0.617 - 0.697],0.613 [0.609 - 0.617],0.614 [0.543 - 0.684],0.613 [0.609 - 0.617],0.006 [0.005 - 0.007],0.226 [0.156 - 0.298],0.011 [0.009 - 0.013]
Protein+Demographic,0.723 [0.678 - 0.763],0.672 [0.668 - 0.676],0.674 [0.604 - 0.736],0.672 [0.668 - 0.676],0.007 [0.006 - 0.009],0.346 [0.276 - 0.407],0.014 [0.012 - 0.017]
