,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.736 [0.690 - 0.779],0.699 [0.693 - 0.705],0.693 [0.605 - 0.776],0.699 [0.693 - 0.705],0.012 [0.009 - 0.014],0.392 [0.305 - 0.477],0.023 [0.018 - 0.028]
Demographic,0.869 [0.844 - 0.890],0.791 [0.786 - 0.797],0.792 [0.717 - 0.863],0.791 [0.786 - 0.797],0.019 [0.015 - 0.023],0.583 [0.508 - 0.656],0.038 [0.030 - 0.046]
Protein+Demographic,0.863 [0.840 - 0.883],0.791 [0.785 - 0.796],0.792 [0.709 - 0.863],0.791 [0.785 - 0.796],0.019 [0.015 - 0.023],0.583 [0.501 - 0.655],0.038 [0.030 - 0.046]
