,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.566 [0.520 - 0.608],0.548 [0.544 - 0.552],0.551 [0.473 - 0.622],0.548 [0.544 - 0.552],0.004 [0.003 - 0.005],0.099 [0.021 - 0.170],0.008 [0.007 - 0.010]
Demographic,0.525 [0.482 - 0.568],0.511 [0.507 - 0.516],0.515 [0.442 - 0.586],0.511 [0.507 - 0.516],0.004 [0.003 - 0.004],0.026 [-0.046 - 0.097],0.007 [0.006 - 0.009]
Protein+Demographic,0.571 [0.531 - 0.615],0.563 [0.559 - 0.567],0.560 [0.491 - 0.635],0.563 [0.559 - 0.568],0.004 [0.004 - 0.005],0.124 [0.052 - 0.197],0.009 [0.007 - 0.010]
