,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.829 [0.799 - 0.857],0.751 [0.747 - 0.755],0.753 [0.691 - 0.802],0.751 [0.747 - 0.755],0.015 [0.013 - 0.017],0.504 [0.440 - 0.554],0.030 [0.026 - 0.034]
Demographic,0.548 [0.511 - 0.582],0.534 [0.529 - 0.538],0.533 [0.472 - 0.596],0.534 [0.529 - 0.538],0.006 [0.005 - 0.007],0.066 [0.005 - 0.131],0.011 [0.010 - 0.014]
Protein+Demographic,0.827 [0.796 - 0.855],0.747 [0.743 - 0.751],0.748 [0.688 - 0.802],0.747 [0.743 - 0.751],0.015 [0.013 - 0.017],0.495 [0.436 - 0.550],0.029 [0.025 - 0.034]
