,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.835 [0.805 - 0.862],0.758 [0.754 - 0.761],0.759 [0.709 - 0.809],0.758 [0.754 - 0.761],0.020 [0.017 - 0.022],0.517 [0.466 - 0.566],0.038 [0.034 - 0.043]
Demographic,0.679 [0.649 - 0.710],0.634 [0.629 - 0.638],0.634 [0.583 - 0.687],0.634 [0.629 - 0.638],0.011 [0.009 - 0.013],0.268 [0.216 - 0.323],0.021 [0.018 - 0.025]
Protein+Demographic,0.851 [0.823 - 0.877],0.761 [0.758 - 0.765],0.762 [0.714 - 0.811],0.761 [0.758 - 0.765],0.020 [0.017 - 0.023],0.524 [0.476 - 0.573],0.039 [0.034 - 0.044]
