,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.437 [0.383 - 0.496],0.445 [0.441 - 0.449],0.448 [0.355 - 0.545],0.445 [0.441 - 0.449],0.002 [0.001 - 0.002],-0.107 [-0.202 - -0.009],0.003 [0.002 - 0.004]
Demographic,0.512 [0.462 - 0.562],0.520 [0.516 - 0.525],0.525 [0.425 - 0.616],0.520 [0.516 - 0.525],0.002 [0.002 - 0.003],0.046 [-0.054 - 0.135],0.004 [0.003 - 0.006]
Protein+Demographic,0.451 [0.397 - 0.509],0.473 [0.469 - 0.477],0.475 [0.380 - 0.578],0.473 [0.469 - 0.477],0.002 [0.001 - 0.002],-0.052 [-0.146 - 0.052],0.004 [0.003 - 0.005]
