,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.673 [0.664 - 0.682],0.623 [0.618 - 0.628],0.623 [0.607 - 0.638],0.623 [0.618 - 0.628],0.155 [0.149 - 0.161],0.246 [0.230 - 0.262],0.248 [0.241 - 0.257]
Demographic,0.643 [0.634 - 0.651],0.600 [0.595 - 0.604],0.600 [0.585 - 0.615],0.600 [0.595 - 0.605],0.143 [0.137 - 0.148],0.200 [0.184 - 0.215],0.230 [0.223 - 0.238]
Protein+Demographic,0.680 [0.671 - 0.688],0.630 [0.626 - 0.635],0.630 [0.615 - 0.645],0.631 [0.626 - 0.635],0.159 [0.153 - 0.165],0.260 [0.244 - 0.277],0.254 [0.246 - 0.262]
