,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.499 [0.455 - 0.539],0.503 [0.498 - 0.507],0.505 [0.435 - 0.570],0.503 [0.498 - 0.507],0.005 [0.004 - 0.006],0.007 [-0.062 - 0.073],0.009 [0.008 - 0.011]
Demographic,0.592 [0.552 - 0.630],0.550 [0.545 - 0.554],0.551 [0.481 - 0.616],0.550 [0.545 - 0.554],0.006 [0.005 - 0.007],0.101 [0.031 - 0.167],0.011 [0.009 - 0.013]
Protein+Demographic,0.533 [0.491 - 0.574],0.533 [0.528 - 0.537],0.533 [0.463 - 0.604],0.533 [0.528 - 0.537],0.005 [0.004 - 0.006],0.066 [-0.005 - 0.138],0.010 [0.009 - 0.012]
