,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.550 [0.511 - 0.587],0.529 [0.524 - 0.533],0.532 [0.471 - 0.599],0.529 [0.525 - 0.533],0.005 [0.004 - 0.006],0.061 [-0.000 - 0.128],0.010 [0.008 - 0.012]
Demographic,0.629 [0.591 - 0.667],0.611 [0.606 - 0.615],0.611 [0.550 - 0.675],0.611 [0.606 - 0.615],0.007 [0.006 - 0.008],0.222 [0.161 - 0.287],0.014 [0.011 - 0.016]
Protein+Demographic,0.597 [0.563 - 0.636],0.578 [0.574 - 0.582],0.581 [0.520 - 0.642],0.578 [0.574 - 0.582],0.006 [0.005 - 0.007],0.159 [0.099 - 0.222],0.012 [0.010 - 0.014]
