,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.493 [0.468 - 0.519],0.496 [0.491 - 0.501],0.496 [0.454 - 0.541],0.496 [0.491 - 0.502],0.017 [0.015 - 0.019],-0.008 [-0.051 - 0.037],0.033 [0.029 - 0.038]
Demographic,0.540 [0.512 - 0.564],0.529 [0.523 - 0.534],0.530 [0.487 - 0.571],0.529 [0.522 - 0.534],0.020 [0.017 - 0.022],0.059 [0.015 - 0.100],0.038 [0.033 - 0.042]
Protein+Demographic,0.526 [0.500 - 0.552],0.523 [0.518 - 0.528],0.524 [0.481 - 0.568],0.523 [0.517 - 0.529],0.019 [0.017 - 0.021],0.047 [0.004 - 0.090],0.037 [0.033 - 0.041]
